Subfolder,Index,Exact Match,F1-Score,METEOR
text,109,0.0,0.0,0.0
text,110,0.0,0.5,0.10638297872340427
text,115,0.0,0.6666666666666666,0.26041666666666674
text,111,0.0,0.0,0.0
text,104,0.0,0.0,0.0
text,106,0.0,0.0,0.0
text,114,1.0,1.0,0.06756756756756759
text,112,0.0,1.0,0.03759398496240602
text,116,0.0,0.0,0.0
text,117,0.0,0.0,0.04065040650406505
text,119,0.0,1.0,0.09090909090909093
text,118,0.0,0.8,0.14763779527559057
text,113,1.0,1.0,0.5081632653061225
text,122,0.0,0.0,0.0
text,121,0.0,0.0,0.13698630136986303
text,127,1.0,1.0,0.24537037037037043
text,126,0.0,0.0,0.0
text,125,1.0,1.0,0.199468085106383
text,129,0.0,0.0,0.04132231404958678
text,130,0.0,0.0,0.0
text,120,0.0,0.0,0.0
text,132,1.0,1.0,0.18635724331926867
text,123,0.0,0.0,0.053191489361702135
text,131,0.0,0.0,0.0
text,133,1.0,1.0,0.07042253521126762
text,124,1.0,1.0,0.04545454545454546
text,135,0.0,0.0,0.05263157894736843
text,137,0.0,0.6666666666666666,0.0892857142857143
text,128,0.0,1.0,0.16592920353982304
text,134,0.0,0.0,0.03816793893129772
text,141,0.0,0.0,0.0
text,139,0.0,0.0,0.0
text,138,0.0,0.0,0.0
text,140,1.0,1.0,0.15243902439024395
text,145,0.0,0.0,0.06756756756756759
text,136,1.0,1.0,0.17688679245283023
text,148,0.0,0.8,0.06493506493506496
text,144,1.0,1.0,0.16891891891891897
text,142,0.0,0.0,0.0
text,147,0.0,0.0,0.0
text,143,0.0,0.0,0.028571428571428574
text,150,0.0,0.0,0.0
text,152,0.0,0.0,0.11111111111111112
text,146,0.0,0.0,0.04424778761061948
text,156,0.0,0.0,0.0
text,157,0.0,0.0,0.04504504504504505
text,151,0.0,0.0,0.0
text,154,1.0,1.0,0.27263374485596714
text,153,0.0,0.0,0.0
text,158,0.0,0.5,0.05000000000000001
text,155,1.0,1.0,0.1704545454545455
text,162,0.0,0.0,0.0
text,163,1.0,1.0,0.13392857142857148
text,167,1.0,1.0,0.1752336448598131
text,160,0.0,0.16666666666666669,0.04629629629629631
text,166,0.0,0.0,0.0
text,161,0.0,0.0,0.0
text,164,0.0,0.0,0.0
text,149,0.0,0.8,0.12605042016806722
text,159,1.0,1.0,0.18028846153846156
text,170,0.0,0.5,0.08620689655172414
text,172,0.0,0.4,0.0
text,165,0.0,0.0,0.0
text,168,0.0,0.0,0.06493506493506496
text,171,0.0,0.6666666666666666,0.04672897196261683
text,169,0.0,0.0,0.0
text,178,0.0,0.0,0.0
text,176,0.0,0.0,0.0
text,177,0.0,0.0,0.0617283950617284
text,179,0.0,0.6666666666666666,0.04901960784313727
text,175,0.0,0.0,0.05882352941176471
text,184,0.0,0.0,0.0
text,174,1.0,1.0,0.1704545454545455
text,182,0.0,0.0,0.0
text,173,1.0,1.0,0.17361111111111116
text,181,0.0,0.0,0.0
text,180,0.0,0.0,0.0
text,185,1.0,1.0,0.22590361445783141
text,183,0.0,0.5,0.32608695652173914
text,188,0.0,0.0,0.0
text,187,0.0,0.6666666666666666,0.18028846153846156
text,197,0.0,0.0,0.0
text,191,1.0,1.0,0.32004830917874405
text,186,1.0,1.0,0.05882352941176472
text,189,0.0,0.4,0.07633587786259544
text,192,0.0,0.0,0.0
text,190,1.0,1.0,0.19244734931009444
text,193,0.0,0.0,0.0
text,194,0.0,0.0,0.04716981132075473
text,201,0.0,0.0,0.0
text,202,0.0,0.0,0.0
text,198,0.0,0.8,0.16592920353982304
text,203,1.0,1.0,0.16447368421052633
text,200,1.0,1.0,0.13392857142857148
text,207,0.0,0.0,0.0
text,196,1.0,1.0,0.21306818181818182
text,199,0.0,0.0,0.06250000000000001
text,204,0.0,0.8571428571428571,0.05555555555555556
text,206,0.0,0.0,0.0
text,195,1.0,1.0,0.07042253521126762
text,211,0.0,0.0,0.0
text,205,0.0,0.0,0.049504950495049514
text,214,0.0,0.0,0.0
text,209,0.0,0.0,0.0
text,213,0.0,0.8,0.21306818181818182
text,216,1.0,1.0,0.03906250000000001
text,208,1.0,1.0,0.04347826086956522
text,212,0.0,0.5,0.07812500000000001
text,215,0.0,0.6666666666666666,0.06410256410256411
text,223,0.0,0.0,0.0
text,220,0.0,0.0,0.0
text,217,1.0,1.0,0.1284246575342466
text,218,0.0,0.0,0.048543689320388356
text,210,0.0,0.0,0.0
text,222,1.0,1.0,0.20833333333333337
text,219,0.0,0.8,0.20604395604395606
text,221,0.0,0.0,0.0
text,226,0.0,0.0,0.053763440860215055
text,225,0.0,0.6666666666666666,0.1602564102564103
text,228,0.0,0.8,0.18750000000000003
text,229,0.0,0.0,0.0
text,227,0.0,0.14285714285714288,0.04273504273504274
text,231,0.0,0.6666666666666666,0.15120967741935487
text,224,0.0,0.0,0.06250000000000001
text,232,0.0,0.0,0.0
text,234,0.0,0.5,0.09900990099009903
text,236,1.0,1.0,0.1674107142857143
text,240,0.0,0.0,0.031446540880503145
text,233,0.0,0.6666666666666666,0.11450381679389317
text,230,1.0,1.0,0.18382352941176472
text,244,1.0,1.0,0.25000000000000006
text,242,0.0,0.6666666666666666,0.21067415730337083
text,243,0.0,0.0,0.05050505050505051
text,235,0.0,0.1111111111111111,0.0
text,238,1.0,1.0,0.25166191832858503
text,239,0.0,0.0,0.0
text,245,1.0,1.0,0.05102040816326532
text,246,0.0,0.0,0.0
text,248,0.0,0.0,0.0
text,241,0.0,0.8,0.04761904761904762
text,249,0.0,0.0,0.0
text,237,0.0,0.0,0.0
text,247,1.0,1.0,0.2652652652652653
