Subfolder,Index,Exact Match,F1-Score,METEOR
image,66,0.0,0.8,0.15151515151515152
image,67,1.0,1.0,0.27985074626865675
image,68,1.0,1.0,0.19132653061224492
image,69,0.0,0.2857142857142857,0.2533783783783784
image,70,0.0,0.0,0.054347826086956534
image,71,0.0,0.4,0.0
image,72,0.0,0.2222222222222222,0.23148148148148148
image,73,0.0,0.6666666666666666,0.08474576271186442
image,74,0.0,0.14285714285714288,0.05882352941176472
image,75,0.0,0.0,0.06329113924050633
image,76,0.0,0.2222222222222222,0.2533783783783784
image,77,0.0,0.4,0.0
image,78,0.0,0.6666666666666666,0.07142857142857145
image,79,1.0,1.0,0.08064516129032259
image,80,0.0,0.0,0.04761904761904763
image,81,0.0,0.125,0.05376344086021506
image,82,0.0,0.375,0.24671052631578952
image,83,0.0,0.08333333333333333,0.04504504504504506
image,84,0.0,0.8571428571428571,0.13157894736842105
image,85,0.0,0.16,0.21120293847566576
image,86,0.0,0.0,0.06410256410256411
image,87,0.0,0.19999999999999998,0.2533783783783784
image,88,0.0,1.0,0.14084507042253525
image,89,0.0,0.3636363636363636,0.27985074626865675
image,90,0.0,0.0,0.0
image,91,0.0,0.35294117647058826,0.32356532356532364
image,92,0.0,0.13333333333333333,0.1674107142857143
image,93,0.0,1.0,0.08928571428571429
image,94,0.0,0.0,0.09615384615384616
image,95,0.0,0.0,0.0
image,96,0.0,0.6666666666666666,0.06944444444444445
image,97,0.0,0.11764705882352941,0.2435064935064936
image,98,0.0,1.0,0.07692307692307693
image,99,1.0,1.0,0.47247023809523814
image,100,0.0,0.8,0.10000000000000002
image,101,0.0,0.14285714285714288,0.32894736842105265
image,102,0.0,0.13333333333333333,0.22321428571428575
image,103,0.0,0.0,0.0
image,104,0.0,0.0,0.0
image,105,0.0,1.0,0.0574712643678161
image,106,0.0,0.5,0.06756756756756757
image,107,0.0,0.0,0.12195121951219512
image,108,0.0,0.16666666666666669,0.2373417721518988
image,109,0.0,0.0,0.0
image,110,0.0,0.6666666666666666,0.17857142857142858
image,111,0.0,0.1111111111111111,0.10948905109489053
image,112,0.0,1.0,0.05154639175257733
image,113,0.0,0.4,0.40487804878048783
image,114,0.0,0.18181818181818182,0.11363636363636365
image,115,0.0,1.0,0.06329113924050635
image,116,1.0,1.0,0.36351165980795613
image,117,1.0,1.0,0.5669642857142857
image,118,0.0,0.2666666666666667,0.21802325581395354
image,119,0.0,0.21052631578947367,0.0925925925925926
image,120,0.0,0.125,0.2840909090909091
image,121,0.0,0.5,0.40334855403348563
image,122,1.0,1.0,0.08474576271186442
image,123,0.0,1.0,0.08771929824561404
image,124,1.0,1.0,0.05952380952380954
image,125,0.0,1.0,0.048543689320388356
image,126,0.0,0.4,0.06250000000000001
image,127,0.0,0.42857142857142855,0.35475234270415
image,128,0.0,0.6666666666666666,0.0574712643678161
image,129,0.0,1.0,0.05882352941176471
image,130,1.0,1.0,0.06849315068493152
image,131,0.0,0.6666666666666666,0.14492753623188406
image,132,0.0,0.25,0.30994152046783635
image,133,1.0,1.0,0.06944444444444445
image,134,0.0,0.4,0.11764705882352942
image,135,0.0,0.0,0.0
image,136,0.0,1.0,0.11904761904761907
image,137,0.0,0.35294117647058826,0.32004830917874405
image,138,0.0,0.09523809523809523,0.19531250000000003
image,139,0.0,0.4,0.21306818181818185
image,140,1.0,1.0,0.21802325581395354
image,141,0.0,0.0,0.0
image,142,0.0,0.19999999999999998,0.22590361445783141
image,143,0.0,0.07692307692307693,0.02645502645502646
image,144,0.0,0.10526315789473684,0.199468085106383
image,145,0.0,0.0,0.05952380952380953
image,146,0.0,0.0,0.0
image,147,0.0,0.0,0.0
image,148,0.0,0.0,0.0617283950617284
image,149,0.0,0.1904761904761905,0.18691588785046734
image,150,0.0,0.2,0.3166069295101554
image,151,0.0,0.2222222222222222,0.0574712643678161
image,152,0.0,0.8333333333333334,0.474910394265233
image,153,1.0,1.0,0.05376344086021506
image,154,0.0,0.6666666666666666,0.052631578947368425
image,155,1.0,1.0,0.3024193548387098
image,156,0.0,0.0,0.0
image,157,0.0,0.8,0.1388888888888889
image,158,0.0,0.0,0.0
image,159,0.0,0.0,0.0
image,160,0.0,0.0,0.05154639175257733
image,161,0.0,0.0,0.05000000000000001
image,162,1.0,1.0,0.340909090909091
image,163,0.0,1.0,0.08333333333333333
image,164,0.0,0.8,0.06944444444444445
image,165,0.0,0.0,0.0
image,166,0.0,0.0,0.05154639175257733
image,167,0.0,0.2666666666666667,0.2373417721518988
image,168,0.0,0.0,0.04347826086956522
image,169,0.0,0.0,0.059523809523809534
image,170,0.0,0.6666666666666666,0.07042253521126762
image,171,0.0,0.6666666666666666,0.06578947368421054
image,172,1.0,1.0,0.09803921568627452
image,173,1.0,1.0,0.34722222222222227
image,175,0.0,1.0,0.044247787610619475
image,176,0.0,0.3076923076923077,0.2435064935064936
image,177,0.0,0.0,0.0
image,178,0.0,0.8,0.1388888888888889
image,179,1.0,1.0,0.0735294117647059
image,180,0.0,1.0,0.053191489361702135
image,181,0.0,0.0,0.0
image,182,0.0,0.0,0.0
image,183,0.0,0.14285714285714285,0.19607843137254904
image,184,1.0,1.0,0.19531250000000003
image,185,0.0,0.0,0.0
image,186,0.0,0.5,0.0
image,187,0.0,0.125,0.203804347826087
image,188,0.0,0.0,0.0
image,189,1.0,1.0,0.29296875000000006
image,190,0.0,0.15384615384615385,0.07692307692307693
image,191,0.0,0.8,0.12345679012345681
image,192,1.0,1.0,0.31779661016949157
image,193,0.0,0.5,0.0
image,194,0.0,0.0,0.004545454545454546
image,195,1.0,1.0,0.07246376811594205
image,196,0.0,0.0,0.04237288135593221
image,197,0.0,0.10526315789473684,0.11764705882352942
image,198,0.0,0.0,0.0
image,199,0.0,0.0,0.18564356435643567
image,200,0.0,1.0,0.09090909090909093
image,201,0.0,0.0,0.0
image,202,0.0,0.0,0.0
image,203,1.0,1.0,0.26041666666666674
image,204,1.0,1.0,0.10204081632653063
image,205,1.0,1.0,0.18203883495145634
image,206,1.0,1.0,0.13888888888888892
image,207,0.0,0.3157894736842105,0.15
image,208,1.0,1.0,0.09433962264150945
image,209,0.0,0.0,0.0
image,210,0.0,0.14285714285714288,0.07812500000000001
image,211,0.0,0.0,0.0
image,212,0.0,0.0,0.0
image,213,0.0,0.3076923076923077,0.3605769230769231
image,214,1.0,1.0,0.06250000000000001
image,215,0.0,0.6666666666666666,0.04901960784313727
image,216,0.0,0.0,0.05952380952380954
image,217,1.0,1.0,0.22058823529411767
image,218,0.0,0.125,0.18750000000000003
image,219,0.0,0.2666666666666667,0.22321428571428575
image,220,1.0,1.0,0.32894736842105265
image,221,0.0,0.6666666666666666,0.0746268656716418
image,222,0.0,0.0,0.14880952380952384
image,223,0.0,0.0,0.0
image,224,0.0,0.2857142857142857,0.42220744680851063
image,225,0.0,0.6666666666666666,0.10204081632653063
image,226,0.0,0.0,0.12345679012345681
image,227,0.0,0.14285714285714288,0.14150943396226418
image,228,0.0,0.3076923076923077,0.2016129032258065
image,229,0.0,0.5,0.0
image,230,0.0,0.0,0.05681818181818182
image,231,0.0,1.0,0.05208333333333334
image,232,0.0,0.16666666666666669,0.06756756756756759
image,233,0.0,0.6666666666666666,0.09900990099009903
image,234,0.0,0.6666666666666666,0.06666666666666667
image,235,0.0,0.2666666666666667,0.20604395604395606
image,236,0.0,1.0,0.13698630136986303
image,237,1.0,1.0,0.2568493150684932
image,238,0.0,0.6666666666666666,0.17857142857142858
image,239,0.0,0.0,0.0
image,240,0.0,0.1739130434782609,0.17746913580246917
image,241,0.0,1.0,0.2631578947368421
image,242,0.0,0.16666666666666669,0.18028846153846156
image,243,0.0,0.2222222222222222,0.21802325581395354
image,244,0.0,0.16666666666666669,0.2435064935064936
image,245,1.0,1.0,0.07142857142857145
image,246,0.0,0.09523809523809523,0.1973684210526316
image,247,0.0,0.0,0.05434782608695653
image,248,0.0,0.5,0.06756756756756757
image,249,0.0,0.0,0.06493506493506496
