Subfolder,Index,Exact Match,F1-Score,METEOR
text,143,0.0,0.13333333333333336,0.049019607843137254
text,144,0.0,0.0,0.0
text,145,0.0,0.04081632653061224,0.06896551724137932
text,146,0.0,0.0,0.0
text,147,0.0,0.0,0.0
text,148,0.0,1.0,0.1612903225806452
text,149,0.0,0.23529411764705882,0.35121681415929207
text,150,0.0,0.0,0.0
text,151,0.0,0.0,0.0
text,152,0.0,0.15384615384615383,0.15582655826558267
text,153,0.0,0.0,0.0
text,154,0.0,1.0,0.32763532763532766
text,155,0.0,1.0,0.05681818181818182
text,156,0.0,0.0,0.0
text,157,0.0,0.0,0.0
text,158,0.0,0.6666666666666666,0.08771929824561404
text,159,0.0,0.0,0.054347826086956534
text,160,0.0,0.0,0.0
text,161,0.0,0.0,0.0
text,162,0.0,0.0,0.0
text,163,0.0,1.0,0.05813953488372094
text,164,0.0,0.0,0.0
text,165,0.0,0.0,0.0
text,166,0.0,0.0,0.0
text,167,1.0,1.0,0.3024193548387098
text,168,0.0,0.0,0.06410256410256411
text,169,0.0,0.0,0.04132231404958678
text,170,0.0,0.5,0.11627906976744187
text,171,0.0,0.6666666666666666,0.0892857142857143
text,172,0.0,0.5,0.0
text,173,1.0,1.0,0.3125
text,174,0.0,0.16666666666666669,0.2640845070422536
text,175,0.0,0.14814814814814814,0.09101941747572817
text,176,0.0,0.0,0.0
text,177,0.0,1.0,0.09433962264150944
text,178,0.0,0.0,0.0
text,179,0.0,0.6666666666666666,0.07142857142857145
text,180,0.0,0.0,0.0
text,181,0.0,0.0,0.0
text,182,0.0,0.0,0.0
text,183,0.0,0.3076923076923077,0.2691891891891892
text,184,0.0,0.0,0.0
text,185,0.0,1.0,0.11235955056179778
text,186,0.0,0.0,0.0892857142857143
text,187,0.0,1.0,0.15151515151515152
text,188,0.0,0.0,0.0
text,189,0.0,0.33333333333333337,0.15243902439024395
text,190,0.0,0.6666666666666666,0.1428571428571429
text,191,0.0,0.8,0.2112676056338028
text,192,0.0,0.0,0.0
text,193,0.0,0.0,0.0
text,194,0.0,0.3076923076923077,0.199468085106383
text,195,1.0,1.0,0.07142857142857145
text,196,0.0,1.0,0.10752688172043014
text,197,0.0,0.0,0.0
text,198,0.0,0.0,0.22321428571428575
text,199,0.0,0.0,0.0
text,200,0.0,0.0,0.06250000000000001
text,201,0.0,0.0,0.0
text,202,0.0,0.0,0.0
text,203,1.0,1.0,0.2884615384615385
text,204,1.0,1.0,0.05681818181818182
text,205,0.0,0.0,0.020325203252032523
text,206,0.0,0.0,0.0
text,207,0.0,0.0,0.0
text,208,1.0,1.0,0.08333333333333336
text,209,0.0,0.0,0.05208333333333334
text,210,0.0,0.0,0.0
text,211,0.0,0.0,0.0
text,212,0.0,0.0,0.04273504273504274
text,213,0.0,0.33333333333333337,0.31779661016949157
text,214,1.0,1.0,0.0602409638554217
text,215,0.0,0.6666666666666666,0.07246376811594205
text,216,0.0,0.0,0.07812500000000001
text,217,0.0,0.15384615384615385,0.11645962732919257
text,218,0.0,0.11764705882352941,0.1348920863309353
text,219,0.0,0.2666666666666667,0.24038461538461542
text,220,0.0,0.0,0.0
text,221,0.0,0.0,0.0
text,222,0.0,1.0,0.13888888888888892
text,223,0.0,0.0,0.0
text,224,0.0,0.0,0.05050505050505051
text,225,0.0,0.09523809523809523,0.1752336448598131
text,226,0.0,0.0,0.0
text,227,0.0,0.19999999999999998,0.055555555555555566
text,228,0.0,0.3076923076923077,0.15243902439024395
text,229,0.0,0.0,0.0
text,230,0.0,0.0,0.0
text,231,0.0,1.0,0.1724137931034483
text,232,0.0,0.0,0.0
text,233,0.0,0.0,0.08064516129032259
text,234,0.0,0.0,0.0
text,235,0.0,0.08,0.0
text,236,0.0,0.1111111111111111,0.1973684210526316
text,237,0.0,0.0,0.0
text,238,0.0,0.6666666666666666,0.08620689655172413
text,239,0.0,0.0,0.0
text,240,0.0,0.0,0.0
text,241,0.0,0.33333333333333337,0.02941176470588236
text,242,0.0,1.0,0.11764705882352942
text,243,0.0,0.0,0.06666666666666668
text,244,0.0,0.0,0.0
text,245,1.0,1.0,0.05813953488372094
text,246,0.0,0.0,0.0
text,247,0.0,0.0,0.0
text,248,0.0,0.6666666666666666,0.06329113924050633
text,249,0.0,0.0,0.03521126760563381
